Type,Spatial_Frequency,filepath,file_name,robotic_trials.thisRepN,robotic_trials.thisTrialN,robotic_trials.thisN,robotic_trials.thisIndex,instruction.started,key_resp.started,key_resp.keys,key_resp.rt,etRecord.started,etRecord.stopped,Robotic__Stimuli.started,roi.started,roi.numLooks,roi.timesOn,roi.timesOff,M_H_likeness_slider.response,M_H_likeness_slider.rt,ISI_2.started,Robotic__Stimuli.stopped,roi.stopped,etRecord_2.started,etRecord_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c10.jpeg,matched-8-cpi-low-c10.jpeg,0,57,57,60,,,,,,,231.93212230002973,231.93212230002973,1,[0.0005082999705336988],[1.013186099997256],7.592592592592595,0.43277260003378615,1.580000389367342e-05,232.9469380999799,232.9469380999799,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c43.jpeg,matched-32-cpi-low-c43.jpeg,0,58,58,81,,,,,,,235.19878739997512,235.19878739997512,1,[0.0004455000162124634],[0.996796399995219],24.814814814814817,0.8474811000050977,1.2700038496404886e-05,236.19872970000142,236.19872970000142,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c76.jpeg,matched-8-cpi-low-c76.jpeg,0,59,59,27,,,,,,,240.7986129000201,240.7986129000201,1,[0.0005402000388130546],[0.9973804000183009],30.37037037037037,0.5811123999883421,1.799996243789792e-05,241.79914199997438,241.79914199997438,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c74.jpeg,matched-c74.jpeg,0,60,60,11,,,,,,,244.36824019998312,244.36824019998312,2,"[0.0004217000096105039, 0.11297420004848391]","[0.013188700017053634, 0.9919856000342406]",34.351851851851855,0.3150350999785587,1.3299984857439995e-05,,,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c58.jpeg,matched-c58.jpeg,0,61,61,1,,,,,,,247.4467885000049,247.4467885000049,1,[0.013647700019646436],[1.0117310999776237],25.74074074074074,0.43222550000064075,1.2399978004395962e-05,248.44640940002864,248.44640940002864,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c27.jpeg,matched-8-cpi-low-c27.jpeg,0,62,62,67,,,,,,,250.64860820001923,250.64860820001923,1,[0.00036810000892728567],[0.9968739000032656],1.5740740740740722,0.3990336999995634,1.3399985618889332e-05,251.64640199998394,251.64640199998394,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c16.jpeg,matched-c16.jpeg,0,63,63,49,,,,,,,254.13166200002888,254.13166200002888,1,[0.0005729999975301325],[0.9968515000073239],8.888888888888891,0.5829647000064142,1.2800039257854223e-05,255.12966269999743,255.12966269999743,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c17.jpeg,matched-8-cpi-low-c17.jpeg,0,64,64,65,,,,,,,257.4679395999992,257.4679395999992,1,[0.00035859999479725957],[1.0103223000187427],7.4074074074074066,0.4159531000186689,1.2500036973506212e-05,258.47963630000595,258.47963630000595,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c48.jpeg,matched-c48.jpeg,0,65,65,0,,,,,,,260.71475360001205,260.71475360001205,1,[0.013981399999465793],[1.0118608000339009],9.537037037037038,0.5478108000243083,1.2400036212056875e-05,,,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c72.jpeg,matched-8-cpi-low-c72.jpeg,0,66,66,25,,,,,,,264.0647261000122,264.0647261000122,1,[0.00046009995276108384],[0.9969581000041217],2.4074074074074083,0.6188189000240527,1.4699995517730713e-05,265.0626718000276,265.0626718000276,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c33.jpeg,matched-c33.jpeg,0,67,67,53,,,,,,,267.46477560000494,267.46477560000494,1,[0.014767699991352856],[1.0150317000225186],0.8333333333333359,0.6995164999971166,1.2699980288743973e-05,268.4625361000071,268.4625361000071,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c58.jpeg,matched-32-cpi-low-c58.jpeg,0,68,68,31,,,,,,,271.1509660999873,271.1509660999873,1,[0.00034139998024329543],[1.0100298000033945],3.3333333333333326,0.7660135999904014,1.2599979527294636e-05,272.16257749998476,272.16257749998476,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c38.jpeg,matched-8-cpi-low-c38.jpeg,0,69,69,72,,,,,,,274.81449910002993,274.81449910002993,1,[0.00041989999590441585],[0.9801797000109218],13.425925925925924,0.9362797000212595,1.2800039257854223e-05,,,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c11.jpeg,matched-32-cpi-low-c11.jpeg,0,70,70,76,,,,,,,278.56439610000234,278.56439610000234,1,[0.013124999997671694],[1.0129717999952845],1.3888888888888895,0.3497221000143327,1.2400036212056875e-05,279.5624893999775,279.5624893999775,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c33.jpeg,matched-8-cpi-low-c33.jpeg,0,71,71,68,,,,,,,281.7839980000281,281.7839980000281,3,"[0.00046800001291558146, 0.29317710001487285, 0.6597377000143752]","[0.2432327000424266, 0.49299080000491813, 1.0080277000088245]",7.4074074074074066,0.41783790005138144,1.479999627918005e-05,282.79761399998097,282.79761399998097,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c74.jpeg,matched-8-cpi-low-c74.jpeg,0,72,72,26,,,,,,,285.0312642999925,285.0312642999925,2,"[0.01334479998331517, 0.6129080000100657]","[0.4798004999756813, 1.0131104000029154]",3.888888888888886,0.7026168999727815,1.1399970389902592e-05,286.030835499987,286.030835499987,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c16.jpeg,matched-32-cpi-low-c16.jpeg,0,73,73,79,,,,,,,288.53083900001366,288.53083900001366,1,[0.01358169998275116],[1.0119811000186019],3.518518518518521,0.44809710001572967,1.209997572004795e-05,,,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c69.jpeg,matched-c69.jpeg,0,74,74,8,,,,,,,292.21404880000046,292.21404880000046,1,[0.000381799996830523],[0.9968041999964043],58.7037037037037,0.8371060999925248,1.2699980288743973e-05,,,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c36.jpeg,matched-c36.jpeg,0,75,75,55,,,,,,,295.8639485000167,295.8639485000167,1,[0.013565199973527342],[1.0134319000062533],4.351851851851851,0.3662359000300057,1.3399985618889332e-05,296.86388840002473,296.86388840002473,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c71.jpeg,matched-c71.jpeg,0,76,76,9,,,,,,,299.0169380999869,299.0169380999869,1,[0.00035390001721680164],[1.0104020000435412],42.77777777777778,0.9522671999875456,1.6200006939470768e-05,300.0284332999727,300.0284332999727,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c48.jpeg,matched-8-cpi-low-c48.jpeg,0,77,77,15,,,,,,,302.8785980999819,302.8785980999819,4,"[0.0003749000024981797, 0.5327899000258185, 0.6833975000190549, 0.8781595000182278]","[0.46601790003478527, 0.6164640000206418, 0.8634982000221498, 0.978074100043159]",4.999999999999999,0.39911519997986034,1.3100041542202234e-05,303.8782959000091,303.8782959000091,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c65.jpeg,matched-c65.jpeg,0,78,78,5,,,,,,,306.06387399998493,306.06387399998493,1,[0.01138749998062849],[1.0133890999713913],52.68518518518519,1.382915900030639,2.169999061152339e-05,307.06359219999285,307.06359219999285,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c65.jpeg,matched-32-cpi-low-c65.jpeg,0,79,79,35,,,,,,,310.4838971000281,310.4838971000281,1,[0.00043869996443390846],[0.9932479999843054],44.62962962962963,0.3816268999944441,1.3699987903237343e-05,,,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c43.jpeg,Matched-c43.jpeg,0,80,80,51,,,,,,,313.64694320003036,313.64694320003036,2,"[0.030283299973234534, 0.5969687000033446]","[0.5635296999826096, 0.9971924999845214]",2.4074074074074083,2.132343999983277,1.2100033927708864e-05,314.6448761000065,314.6448761000065,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c67.jpeg,matched-32-cpi-low-c67.jpeg,0,81,81,37,,,,,,,318.5637589999824,318.5637589999824,1,[0.0004835000145249069],[0.9948718000086956],64.35185185185185,0.8034707000479102,1.2699980288743973e-05,,,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c67.jpeg,matched-8-cpi-low-c67.jpeg,0,82,82,22,,,,,,,322.1133765000268,322.1133765000268,1,[0.0003664999967440963],[0.997183000028599],29.629629629629626,0.2519325999892317,1.2500036973506212e-05,323.11117300001206,323.11117300001206,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c64.jpeg,matched-32-cpi-low-c64.jpeg,0,83,83,34,,,,,,,325.1466939999955,325.1466939999955,1,[0.013456500018946826],[1.0129493999993429],14.814814814814813,0.4996261000051163,1.2899981811642647e-05,326.1465533999726,326.1465533999726,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c69.jpeg,matched-8-cpi-low-c69.jpeg,0,84,84,23,,,,,,,328.4612655999954,328.4612655999954,1,[0.015557600010652095],[0.9988679999951273],24.444444444444446,0.7154449999798089,1.5300000086426735e-05,,,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c77.jpeg,matched-32-cpi-low-c77.jpeg,0,85,85,43,,,,,,,331.9465121999965,331.9465121999965,1,[0.0004050999996252358],[0.99468900001375],53.7962962962963,0.5528473999584094,2.010003663599491e-05,,,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c76.jpeg,matched-32-cpi-low-c76.jpeg,0,86,86,42,,,,,,,335.2964369999827,335.2964369999827,1,[0.013119300012476742],[1.0130593000212684],54.53703703703704,0.3667699999641627,1.2399978004395962e-05,336.29453339998145,336.29453339998145,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c12.jpeg,matched-c12.jpeg,0,87,87,47,,,,,,,338.3964323999826,338.3964323999826,1,[0.013935199996922165],[1.0140130000072531],2.962962962962962,0.8690943999681622,1.2499978765845299e-05,339.3963128000032,339.3963128000032,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c66.jpeg,matched-8-cpi-low-c66.jpeg,0,88,88,21,,,,,,,342.3826686000102,342.3826686000102,1,[0.0004406999796628952],[1.0089552999706939],24.35185185185185,0.7155140999821015,1.3800046872347593e-05,343.3942171999952,343.3942171999952,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c12.jpeg,matched-8-cpi-low-c12.jpeg,0,89,89,62,,,,,,,345.9295081999735,345.9295081999735,1,[0.0004103000392206013],[0.995229099993594],6.203703703703706,0.4812079000403173,1.4300050679594278e-05,,,,,VAG,001,2023-05-06_18h26.28.753,trial uncanny,2022.2.5,59.286346529918546,
,,,,,,,,,,,,,,,,,,,,,,,,0.015431300038471818,1.0289539000368677,,,,,,,
