16.6829 	EXP 	image: autoDraw = True
16.6829 	EXP 	forehead: autoDraw = True
16.6829 	EXP 	eyes: autoDraw = True
16.6829 	EXP 	nose: autoDraw = True
16.6829 	EXP 	mouth: autoDraw = True
17.6327 	EXP 	New trial (rep=0, index=2): {'Type': 'Humanoid', 'Spatial_Frequency': 'LSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c79.jpeg', 'file_name': 'matched-8-cpi-low-c79.jpeg'}
17.6984 	EXP 	whole_image: autoDraw = False
17.6984 	EXP 	image: autoDraw = False
17.6984 	EXP 	forehead: autoDraw = False
17.6984 	EXP 	eyes: autoDraw = False
17.6984 	EXP 	nose: autoDraw = False
17.6984 	EXP 	mouth: autoDraw = False
17.6984 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-8-cpi-low-c79.jpeg'
17.6984 	EXP 	whole_image: autoDraw = True
17.6984 	EXP 	image: autoDraw = True
17.6984 	EXP 	forehead: autoDraw = True
17.6984 	EXP 	eyes: autoDraw = True
17.6984 	EXP 	nose: autoDraw = True
17.6984 	EXP 	mouth: autoDraw = True
18.6165 	EXP 	New trial (rep=0, index=3): {'Type': 'Humanoid', 'Spatial_Frequency': 'BSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-c66.jpeg', 'file_name': 'matched-c66.jpeg'}
18.6817 	EXP 	whole_image: autoDraw = False
18.6817 	EXP 	image: autoDraw = False
18.6817 	EXP 	forehead: autoDraw = False
18.6817 	EXP 	eyes: autoDraw = False
18.6817 	EXP 	nose: autoDraw = False
18.6817 	EXP 	mouth: autoDraw = False
18.6817 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-c66.jpeg'
18.6817 	EXP 	whole_image: autoDraw = True
18.6817 	EXP 	image: autoDraw = True
18.6817 	EXP 	forehead: autoDraw = True
18.6817 	EXP 	eyes: autoDraw = True
18.6817 	EXP 	nose: autoDraw = True
18.6817 	EXP 	mouth: autoDraw = True
19.6321 	EXP 	New trial (rep=0, index=4): {'Type': 'Humanoid', 'Spatial_Frequency': 'HSF', 'filepath': 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c48.jpeg', 'file_name': 'matched-32-cpi-low-c48.jpeg'}
19.6983 	EXP 	whole_image: autoDraw = False
19.6983 	EXP 	image: autoDraw = False
19.6983 	EXP 	forehead: autoDraw = False
19.6983 	EXP 	eyes: autoDraw = False
19.6983 	EXP 	nose: autoDraw = False
19.6983 	EXP 	mouth: autoDraw = False
19.6983 	EXP 	image: image = 'Stimuli For Psychopy\\Robotic\\matched-32-cpi-low-c48.jpeg'
19.6983 	EXP 	whole_image: autoDraw = True
19.6983 	EXP 	image: autoDraw = True
19.6983 	EXP 	forehead: autoDraw = True
19.6983 	EXP 	eyes: autoDraw = True
19.6983 	EXP 	nose: autoDraw = True
19.6983 	EXP 	mouth: autoDraw = True
