Type,Spatial_Frequency,filepath,file_name,human_trials.thisRepN,human_trials.thisTrialN,human_trials.thisN,human_trials.thisIndex,instruction.started,key_resp.started,key_resp.keys,key_resp.rt,etRecord.started,etRecord.stopped,Human_image.started,roi.started,Human_image.stopped,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,image_2.started,M_H_likeness_slider.response,M_H_likeness_slider.rt,ISI_2.started,etRecord_2.started,etRecord_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_36_Caucasian_male_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_36_Caucasian_male_neutral_frontal.jpg,0,9,9,13,,,,,,,73.98199020000175,73.98199020000175,74.98194909999438,74.98194909999438,4,"[0.00043539999751374125, 0.6299772000056691, 0.7299899000063306, 0.9299961000069743]","[0.6132422000082443, 0.6634543999971356, 0.8467276000010315, 0.9800115000107326]",75.92973659999552,54.629629629629626,0.9303823999944143,1.3199998647905886e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,0,10,10,17,,,,,,,77.98188789999404,77.98188789999404,78.99633379999432,78.99633379999432,4,"[0.0007238000107463449, 0.4933228000008967, 0.6302180000056978, 0.8136585000029299]","[0.463159100007033, 0.5133941000094637, 0.6467271000001347, 1.0112167000042973]",79.48008160000609,73.42592592592592,0.7665278000058606,1.340000017080456e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_30_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_30_Caucasian_male_neutral_frontal.jpg,0,11,11,39,,,,,,,81.94846600000164,81.94846600000164,,,4,"[0.000487600002088584, 0.4463069000048563, 0.4794685000088066, 0.9796532000036677]","[0.41293220000807196, 0.4628755000012461, 0.49620259999937844, 0.9927422000037041]",83.37985080000362,94.35185185185185,0.3975963000120828,1.2999997125007212e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_26_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_26_Caucasian_female_neutral_frontal.jpg,0,12,12,22,,,,,,,85.56497609999496,85.56497609999496,86.57947559999593,86.57947559999593,1,[0.00041939999209716916],[1.0108026999951107],87.06284700000833,70.55555555555554,0.46634840000479016,1.2799995602108538e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,0,13,13,2,,,,,,,88.88168799999403,88.88168799999403,89.8816616999975,89.8816616999975,3,"[0.5969863000063924, 0.6469828000117559, 0.8805095000134315]","[0.6302347000018926, 0.78031010000268, 0.997017000001506]",90.17947089999507,75.46296296296296,0.27951459999894723,1.3900003978051245e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_31_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_31_Caucasian_female_neutral_frontal.jpg,0,14,14,10,,,,,,,92.29826569999568,92.29826569999568,93.29822130000684,93.29822130000684,1,[0.013120199990225956],[0.49653039999247994],93.8460769999947,71.38888888888889,0.53058360000432,1.4000004739500582e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,0,15,15,19,,,,,,,96.23172969999723,96.23172969999723,,,2,"[0.00046180000936146826, 0.630528100009542]","[0.6136867000022903, 0.6471473999990849]",97.81274219999614,55.55555555555556,0.5517278000043007,1.6700010746717453e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_31_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_31_Caucasian_female_neutral_frontal.jpg,0,16,16,40,,,,,,,99.89815799999633,99.89815799999633,100.89802710000367,100.89802710000367,1,[0.0005557000113185495],[0.43040490000566933],101.52926290000323,87.68518518518518,0.6137071000121068,1.2999997125007212e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,0,17,17,9,,,,,,,103.34800209999958,103.34800209999958,104.34804430000077,104.34804430000077,1,[0.0004974000039510429],[0.3634862000035355],104.86247960000765,74.44444444444444,0.49585279999882914,1.4399993233382702e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_24_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_24_Caucasian_male_neutral_frontal.jpg,0,18,18,21,,,,,,,107.14801030000672,107.14801030000672,,,1,[0.04667419999896083],[0.3966649000067264],108.72919009999896,65.0925925925926,0.549843000000692,1.1900003300979733e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_36_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_36_Caucasian_male_neutral_frontal.jpg,0,19,19,28,,,,,,,110.69779229999403,110.69779229999403,111.71238539999467,111.71238539999467,1,[0.013069499997072853],[0.7462279000028502],112.17898090000381,76.38888888888889,0.44969600001059007,1.2600008631125093e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_37_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_37_Caucasian_female_neutral_frontal.jpg,0,20,20,29,,,,,,,113.99780610000016,113.99780610000016,114.99395030000596,114.99395030000596,4,"[0.0003341999981785193, 0.530378199997358, 0.563398700003745, 0.9803094999952009]","[0.44701469999563415, 0.5469681999966269, 0.9639645999995992, 0.9964423999917926]",115.64545300000464,43.611111111111114,0.6295406999997795,1.3199998647905886e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,0,21,21,1,,,,,,,117.4311369000061,117.4311369000061,118.44540690000576,118.44540690000576,2,"[0.6130484999885084, 0.662968999997247]","[0.6462185999989742, 0.896240799993393]",118.62880970000697,70.0925925925926,0.1663204000069527,1.6600009985268116e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_24_Caucasian_male_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_24_Caucasian_male_neutral_frontal.jpg,0,22,22,6,,,,,,,120.44770499999868,120.44770499999868,121.44770590000553,121.44770590000553,5,"[0.0003394000086700544, 0.5467859000054887, 0.6468163000099594, 0.8634453999984544, 0.9302279999974417]","[0.4803152000094997, 0.5802905000018654, 0.8305413000052795, 0.9136262999963947, 0.996928200009279]",121.86211750000075,63.33333333333333,0.39747119999083225,1.4200006262399256e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,0,23,23,11,,,,,,,123.59783199999947,123.59783199999947,124.59371460000693,124.59371460000693,2,"[0.00038479999057017267, 0.9805794999992941]","[0.647591699991608, 0.9976114000019152]",125.19535069999984,59.62962962962963,0.5802219999895897,1.2200005585327744e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,0,24,24,16,,,,,,,127.28086780000012,127.28086780000012,128.28044659999432,128.28044659999432,3,"[0.0004914000019198284, 0.3469046999962302, 0.8300507999956608]","[0.2634944000019459, 0.3632584000006318, 0.9965866999991704]",128.79566709999926,60.27777777777777,0.4974330999975791,1.440000778529793e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_19_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_19_Caucasian_female_neutral_frontal.jpg,0,25,25,34,,,,,,,130.84742600000754,130.84742600000754,131.843597900006,131.843597900006,2,"[0.013420099989161827, 0.6634860999911325]","[0.5800572000007378, 0.696836599992821]",132.62842029999592,43.7962962962963,0.7622252000001026,3.359999391250312e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_22_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_22_Caucasian_female_neutral_frontal.jpg,0,26,26,35,,,,,,,134.363929500003,134.363929500003,135.3639578000002,135.3639578000002,1,[0.013151999999536201],[1.0137087999901269],136.11187690000224,47.22222222222222,0.7305333999975119,1.68999977177009e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,0,27,27,26,,,,,,,138.2472001999995,138.2472001999995,139.2617265000008,139.2617265000008,2,"[0.00034779999987222254, 0.5129302999994252]","[0.4464168999984395, 1.0107636000029743]",140.4783274000074,67.5,1.1997695000027306,1.4300007023848593e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_16_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_16_Caucasian_female_neutral_frontal.jpg,0,28,28,32,,,,,,,142.297092599998,142.297092599998,143.2970592000056,143.2970592000056,2,"[0.0005475999932968989, 0.613712399994256]","[0.4135272999992594, 0.9470371999923373]",144.39479039999424,68.9814814814815,1.0801886999979615,1.4299992471933365e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,0,29,29,18,,,,,,,146.3638390999986,146.3638390999986,,,5,"[0.0006705999985570088, 0.39467369999329094, 0.4280323999992106, 0.5443311999988509, 0.6114508999889949]","[0.3447007999930065, 0.41131289998884313, 0.4446923999930732, 0.5946445999870775, 0.9912473000003956]",148.3616161999962,38.24074074074074,0.9653508999908809,1.309999788645655e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_26_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_26_Caucasian_female_neutral_frontal.jpg,0,30,30,37,,,,,,,150.46360339999956,150.46360339999956,151.45988140000554,151.45988140000554,2,"[0.0007018999895080924, 0.4970461999910185]","[0.3474467999913031, 0.6307739999901969]",152.25988399999915,29.074074074074076,1.1454736000014236,1.3899989426136017e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_22_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_22_Caucasian_female_neutral_frontal.jpg,0,31,31,20,,,,,,,154.41369460000715,154.41369460000715,155.42652019999514,155.42652019999514,1,[0.00043899999582208693],[1.0097068000031868],155.74483559999499,60.18518518518518,0.29811610000615474,1.6299993149004877e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_01_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_01_Caucasian_female_neutral_frontal.jpg,0,32,32,0,,,,,,,157.71350379999785,157.71350379999785,158.71339819999412,158.71339819999412,2,"[0.012504400001489557, 0.945762300005299]","[0.9292496999987634, 1.0125441999989562]",159.49454480000713,47.68518518518518,0.7625232999998843,1.2899996363557875e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_28_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_28_Caucasian_male_neutral_frontal.jpg,0,33,33,38,,,,,,,161.34676760000002,161.34676760000002,162.34723060000397,162.34723060000397,1,[0.0004459000047063455],[0.9963695000042208],163.16115580000042,82.03703703703704,0.7995211999950698,1.3299999409355223e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_01_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_01_Caucasian_female_neutral_frontal.jpg,0,34,34,15,,,,,,,164.9805606000009,164.9805606000009,165.97976600000402,165.97976600000402,1,[0.0004447999963304028],[0.996769299992593],167.01103789999615,38.33333333333333,1.0128940000140574,1.9099999917671084e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_18_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_18_Caucasian_female_neutral_frontal.jpg,0,35,35,33,,,,,,,168.84660730000178,168.84660730000178,169.84638180000184,169.84638180000184,1,[0.00039590000233147293],[0.9963623999938136],170.76107720000437,43.888888888888886,0.8978108999872347,1.2400007108226418e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_31_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_31_Caucasian_female_neutral_frontal.jpg,0,36,36,25,,,,,,,172.563221599994,172.563221599994,173.5776440000045,173.5776440000045,1,[0.00041629999759607017],[1.0110826999880373],174.27757220000785,35.833333333333336,0.6849329999968177,1.3299999409355223e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_33_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_33_Caucasian_male_neutral_frontal.jpg,0,37,37,42,,,,,,,176.32982379999885,176.32982379999885,177.32973369999672,177.32973369999672,1,[0.00041989999590441585],[0.9971015000046464],177.57753120000416,70.74074074074073,0.22866399999475107,1.270000939257443e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,0,38,38,3,,,,,,,179.91314469999634,179.91314469999634,180.91311799999676,180.91311799999676,1,[0.013542500004405156],[1.013738800000283],181.67777229999774,63.42592592592593,1.9830075000063516,1.6200006939470768e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_33_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_33_Caucasian_male_neutral_frontal.jpg,0,39,39,27,,,,,,,184.69619650000823,184.69619650000823,,,1,[0.013536500002373941],[1.0109413000027416],186.41063759999815,70.92592592592592,0.6832943000044907,1.340000017080456e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_37_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_37_Caucasian_female_neutral_frontal.jpg,0,40,40,14,,,,,,,188.47947629999544,188.47947629999544,189.47946200000297,189.47946200000297,1,[0.0003502000035950914],[0.9967327000049409],190.1775362000044,37.870370370370374,0.6806518999947002,0.00014089999604038894,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,0,41,41,24,,,,,,,192.07936810000683,192.07936810000683,193.09372069999517,193.09372069999517,1,[0.01326639999751933],[1.0277286000055028],193.76047059999837,60.64814814814815,0.6493311999947764,1.3800003216601908e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_24_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_24_Caucasian_male_neutral_frontal.jpg,0,42,42,36,,,,,,,195.57929239999794,195.57929239999794,196.57924300000013,196.57924300000013,3,"[0.00041399999463465065, 0.3471828999900026, 0.6970625999965705]","[0.31317559999297373, 0.3633323999965796, 0.9968429000000469]",197.09399920000578,43.888888888888886,0.9303828999982215,1.3199998647905886e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,0,43,43,4,,,,,,,199.3958663999947,199.3958663999947,200.39585020000231,200.39585020000231,1,[0.00045280001359060407],[0.9970945000095526],200.82719100000395,62.68518518518519,0.413341199993738,1.6399993910454214e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_36_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_36_Caucasian_male_neutral_frontal.jpg,0,44,44,43,,,,,,,202.66249089999474,202.66249089999474,203.67679990000033,203.67679990000033,1,[0.0003943999909097329],[1.010678699996788],204.110325200003,67.5,0.4152620999957435,1.3500000932253897e-05,,,UTS,001,2023-04-16_22h30.48.165,Human_uncanny,2022.2.5,60.02545079276426,
,,,,,,,,,,,,,,,,,,,,,,,,,0.01521239998692181,1.0174926999898162,,,,,,,
