Type,Spatial_Frequency,filepath,file_name,human_trials.thisRepN,human_trials.thisTrialN,human_trials.thisN,human_trials.thisIndex,instruction.started,key_resp.started,key_resp.keys,key_resp.rt,etRecord.started,etRecord.stopped,Human_image.started,roi.started,Human_image.stopped,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,image_2.started,M_H_likeness_slider.response,M_H_likeness_slider.rt,ISI_2.started,etRecord_2.started,etRecord_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,0,9,9,19,,,,,,,63.64891930000158,63.64891930000158,64.64697219996015,64.64697219996015,1,[0.014858099981211126],[1.014761800004635],65.24695569998585,93.05555555555556,0.5812758000101894,1.1999974958598614e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_32_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_32_Caucasian_female_neutral_frontal.jpg,0,10,10,41,,,,,,,67.01552429998992,67.01552429998992,68.0153972999542,68.0153972999542,1,[0.013778200023807585],[1.0138460000162013],68.91544399998384,89.16666666666666,0.8829232000280172,1.2399978004395962e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_36_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_36_Caucasian_male_neutral_frontal.jpg,0,11,11,43,,,,,,,70.6987664999906,70.6987664999906,,,1,[0.0006916000274941325],[0.9953868000302464],72.18013739999151,93.79629629629629,0.45073490001959726,1.3800046872347593e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_18_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_18_Caucasian_female_neutral_frontal.jpg,0,12,12,33,,,,,,,74.29868319997331,74.29868319997331,75.29667479998898,75.29667479998898,1,[0.010987100016791373],[1.013076999981422],75.9349838999915,94.81481481481482,0.619262800028082,1.4199991710484028e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,0,13,13,11,,,,,,,77.68194879998919,77.68194879998919,78.68200479994994,78.68200479994994,1,[0.013759199995547533],[1.0132764999871142],79.66520629997831,47.03703703703704,3.016494999988936,1.2300035450607538e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,0,14,14,2,,,,,,,83.56518209999194,83.56518209999194,,,1,[0.0004230999620631337],[0.9948020000010729],84.9297006999841,89.81481481481481,0.33313210000051185,1.3599987141788006e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_31_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_31_Caucasian_female_neutral_frontal.jpg,0,15,15,40,,,,,,,86.68177319999086,86.68177319999086,87.69641149998643,87.69641149998643,1,[0.00038839998887851834],[1.0128665000083856],88.41283579997253,92.12962962962963,0.6998102000216022,1.6700010746717453e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_31_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_31_Caucasian_female_neutral_frontal.jpg,0,16,16,10,,,,,,,90.18191539996769,90.18191539996769,91.17957449995447,91.17957449995447,1,[0.0003774000215344131],[0.9969714999897406],91.73174769995967,93.9814814814815,0.5314365000231192,1.2899981811642647e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_22_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_22_Caucasian_female_neutral_frontal.jpg,0,17,17,20,,,,,,,93.46798399998806,93.46798399998806,94.4815333999577,94.4815333999577,1,[0.00045930000487715006],[1.0100185999763198],95.06285039999057,88.70370370370371,0.5635211999760941,1.290004001930356e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_01_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_01_Caucasian_female_neutral_frontal.jpg,0,18,18,0,,,,,,,96.81486819998827,96.81486819998827,,,1,[0.00035170000046491623],[0.9831048999913037],99.14812859997619,94.07407407407408,1.3136300999904051,1.260003773495555e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_33_Caucasian_male_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_33_Caucasian_male_neutral_frontal.jpg,0,19,19,12,,,,,,,100.96477359998971,100.96477359998971,101.96253049996449,101.96253049996449,4,"[0.0004073000163771212, 0.36366450000787154, 0.7131600000429899, 0.8465320000541396]","[0.3132439000182785, 0.6464884000015445, 0.8131750000175089, 0.9968598000123166]",102.6647325999802,91.11111111111111,0.6804940999718383,1.2399978004395962e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,0,20,20,3,,,,,,,104.49806579999859,104.49806579999859,105.49606370000402,105.49606370000402,3,"[0.00040010001976042986, 0.5303739000228234, 0.8635018999921158]","[0.49699479999253526, 0.6302852000226267, 0.9970994999748655]",106.33131469995715,34.81481481481482,0.8146018999977969,1.4599994756281376e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,0,21,21,18,,,,,,,108.20123129995773,108.20123129995773,,,1,[0.00039109995122998953],[0.9935400999966078],110.02919539995492,88.33333333333333,0.8007042999961413,1.4999997802078724e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_12_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_12_Caucasian_female_neutral_frontal.jpg,0,22,22,31,,,,,,,111.99576999997953,111.99576999997953,112.99575939995702,112.99575939995702,1,[0.01316849997965619],[1.0153208000119776],113.4811196999508,90.27777777777779,0.4668474000063725,1.3699987903237343e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_31_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_31_Caucasian_female_neutral_frontal.jpg,0,23,23,25,,,,,,,115.23102509998716,115.23102509998716,116.22909429995343,116.22909429995343,2,"[0.0003823000006377697, 0.7154256999492645]","[0.61509609996574, 0.9986383999930695]",116.78111929999432,94.35185185185185,0.5328665000270121,1.3999990187585354e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_30_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_30_Caucasian_male_neutral_frontal.jpg,0,24,24,39,,,,,,,118.59782539994922,118.59782539994922,119.59551819995977,119.59551819995977,1,[0.01272260001860559],[1.0126847000210546],120.94781369995326,83.33333333333333,1.3325855000293814,1.2100033927708864e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_24_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_24_Caucasian_male_neutral_frontal.jpg,0,25,25,36,,,,,,,122.7309505000012,122.7309505000012,123.72875229996862,123.72875229996862,1,[0.0004044999950565398],[0.9957479999866337],124.16452799999388,90.55555555555556,0.41461530001834035,1.3899989426136017e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_22_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_22_Caucasian_female_neutral_frontal.jpg,0,26,26,35,,,,,,,125.93079989997204,125.93079989997204,,,1,[0.00036209996324032545],[0.9968744000070728],127.63074279995635,92.31481481481481,0.6651399000547826,1.2300035450607538e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_28_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_28_Caucasian_male_neutral_frontal.jpg,0,27,27,38,,,,,,,129.42894369998248,129.42894369998248,130.43075959995622,130.43075959995622,2,"[0.013587300025392324, 0.7134300000034273]","[0.5799613000126556, 1.0135095000150613]",131.08392309996998,91.2037037037037,0.6359904000419192,1.379998866468668e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_33_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_33_Caucasian_male_neutral_frontal.jpg,0,28,28,27,,,,,,,132.8306891999673,132.8306891999673,,,2,"[0.0006270000012591481, 0.8466349999653175]","[0.5134159000008367, 0.9949750999803655]",134.43087240000023,90.18518518518519,0.5645416000043042,1.2299977242946625e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,0,29,29,26,,,,,,,136.21388659998775,136.21388659998775,,,2,"[0.0005730999982915819, 0.8131626000395045]","[0.5798150000046007, 0.9797633000416681]",137.8138768999488,93.88888888888889,0.5837604000116698,1.4699995517730713e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,0,30,30,17,,,,,,,139.61401869996917,139.61401869996917,140.61185369995655,140.61185369995655,1,[0.00043590000132098794],[0.9963129000389017],141.46675769996364,96.38888888888889,0.8362553000333719,1.4499993994832039e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,0,31,31,9,,,,,,,143.2616765999701,143.2616765999701,144.2615894000046,144.2615894000046,2,"[0.015148999984376132, 0.6463561999844387]","[0.615161599998828, 1.0151315999682993]",145.06146619998617,94.44444444444444,0.7809447000036016,1.3599987141788006e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,0,32,32,16,,,,,,,146.8302904999582,146.8302904999582,,,1,[0.0004547999706119299],[0.9817664999864064],148.48035139997955,89.25925925925927,0.6334199999691918,1.2000033166259527e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_36_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_36_Caucasian_male_neutral_frontal.jpg,0,33,33,28,,,,,,,150.2134931999608,150.2134931999608,151.21352829999523,151.21352829999523,1,[0.00044130004243925214],[0.9965019000228494],151.6469179999549,91.94444444444446,0.4145132999983616,1.2199976481497288e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_36_Caucasian_male_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_36_Caucasian_male_neutral_frontal.jpg,0,34,34,13,,,,,,,153.3782796000014,153.3782796000014,154.37800839997362,154.37800839997362,2,"[0.00039460003608837724, 0.7111358999973163]","[0.6631091000162996, 0.9947878000093624]",155.56141829997068,28.888888888888886,1.1679262000252493,1.2199976481497288e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_24_Caucasian_male_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_24_Caucasian_male_neutral_frontal.jpg,0,35,35,6,,,,,,,157.3968093000003,157.3968093000003,,,2,"[0.011733399995137006, 0.8629480000236072]","[0.6963472000206821, 1.011182699992787]",159.06335670000408,42.5,0.6332898000255227,1.3200042303651571e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_16_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_16_Caucasian_female_neutral_frontal.jpg,0,36,36,32,,,,,,,160.86147149995668,160.86147149995668,161.86125819996232,161.86125819996232,1,[0.013800300017464906],[1.013544899993576],162.32813969999552,91.38888888888889,0.4481933999923058,1.3199984095990658e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_26_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_26_Caucasian_female_neutral_frontal.jpg,0,37,37,22,,,,,,,164.0446818000055,164.0446818000055,165.04456889996072,165.04456889996072,1,[0.01501169998664409],[1.014656500017736],165.37793299998157,92.22222222222223,0.3146007999894209,1.3500044587999582e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_26_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_26_Caucasian_female_neutral_frontal.jpg,0,38,38,7,,,,,,,167.1132765999646,167.1132765999646,,,1,[0.000400999968405813],[0.9948141999775544],168.7964048999711,78.51851851851852,0.6506523999851197,1.2300035450607538e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_24_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_24_Caucasian_male_neutral_frontal.jpg,0,39,39,21,,,,,,,170.47772249998525,170.47772249998525,171.47768159996485,171.47768159996485,1,[0.0004220000118948519],[0.9966816999949515],171.89647059998242,86.66666666666667,0.39975079998839647,1.3599987141788006e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_37_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_37_Caucasian_female_neutral_frontal.jpg,0,40,40,14,,,,,,,173.64965099998517,173.64965099998517,,,1,[0.00038459995994344354],[0.9919990999624133],175.19436389999464,92.5925925925926,0.5145483000087552,1.309998333454132e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,0,41,41,24,,,,,,,177.46298909996403,177.46298909996403,,,1,[0.013461399998050183],[1.011369600018952],179.110889100004,86.48148148148148,0.614977799996268,1.279998105019331e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_01_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_01_Caucasian_female_neutral_frontal.jpg,0,42,42,30,,,,,,,180.86532629997237,180.86532629997237,,,1,[0.00039170001400634646],[0.9661258000414819],182.26069460000144,92.4074074074074,0.37794959999155253,1.1800031643360853e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_37_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_37_Caucasian_female_neutral_frontal.jpg,0,43,43,44,,,,,,,183.98249589995248,183.98249589995248,,,1,[0.0004278999986127019],[0.9920082000317052],185.61066089995438,87.4074074074074,0.6003963999683037,1.290004001930356e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_19_Caucasian_female_neutral_frontal.jpg,0,44,44,4,,,,,,,187.36284429999068,187.36284429999068,,,1,[0.0003624000237323344],[0.9952679999987595],188.96054689999437,25.0,0.5644552999874577,1.2899981811642647e-05,,,TEP,001,2023-05-06_17h17.22.174,Human_uncanny,2022.2.5,59.25479976931565,
,,,,,,,,,,,,,,,,,,,,,,,,,0.017051000031642616,1.0172791000222787,,,,,,,
