Type,Spatial_Frequency,filepath,file_name,human_trials.thisRepN,human_trials.thisTrialN,human_trials.thisN,human_trials.thisIndex,instruction.started,key_resp.started,key_resp.keys,key_resp.rt,etRecord.started,etRecord.stopped,Human_image.started,roi.started,Human_image.stopped,roi.stopped,roi.numLooks,roi.timesOn,roi.timesOff,image_2.started,M_H_likeness_slider.response,M_H_likeness_slider.rt,ISI_2.started,etRecord_2.started,etRecord_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,0,13,13,9,,,,,,,109.07449699984863,109.07449699984863,110.07460469985381,110.07460469985381,1,[0.000583800021559],[0.9889956000261009],111.2134201999288,87.96296296296296,1.1162958999630064,1.9099796190857887e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_37_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_37_Caucasian_female_neutral_frontal.jpg,0,14,14,29,,,,,,,113.05774479988031,113.05774479988031,114.06013219989836,114.06013219989836,1,[0.0005048001185059547],[0.9922233000397682],114.61286260001361,76.94444444444444,0.5357846000697464,2.0399922505021095e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_28_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_28_Caucasian_male_neutral_frontal.jpg,0,15,15,38,,,,,,,116.51279779989272,116.51279779989272,,,1,[0.005805799970403314],[1.005776199977845],118.15976539999247,93.14814814814815,0.6137827001512051,1.3200100511312485e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_32_Caucasian_female_neutral_frontal.jpg,0,16,16,26,,,,,,,119.95754209998995,119.95754209998995,120.95723229995929,120.95723229995929,1,[0.0004841999616473913],[0.9927550998982042],121.62396229989827,93.88888888888889,0.6503003998659551,1.4699995517730713e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_18_Caucasian_female_neutral_frontal.jpg,0,17,17,18,,,,,,,123.4741469998844,123.4741469998844,124.47655979986303,124.47655979986303,1,[0.0004124999977648258],[0.9925553998909891],125.19308270001784,88.14814814814815,0.6995788998901844,1.54001172631979e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_16_Caucasian_female_neutral_frontal.jpg,0,18,18,17,,,,,,,127.05747719993815,127.05747719993815,128.0574384999927,128.0574384999927,1,[0.0005701000336557627],[0.9917621999047697],128.7262100998778,89.53703703703704,0.6487408000975847,1.8700025975704193e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,LSF,Stimuli For Psychopy/Human/matched-8-cpi-low-Rafd090_01_Caucasian_female_neutral_frontal.jpg,matched-8-cpi-low-Rafd090_01_Caucasian_female_neutral_frontal.jpg,0,19,19,0,,,,,,,130.55945919989608,130.55945919989608,131.5741720998194,131.5741720998194,1,[0.0009580000769346952],[1.0109162998851389],132.17629379988648,91.11111111111111,0.584678899962455,1.5900004655122757e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_12_Caucasian_female_neutral_frontal.jpg,0,20,20,16,,,,,,,134.20724819996394,134.20724819996394,135.2093863999471,135.2093863999471,1,[0.0003796000964939594],[0.9953825999982655],135.8427690998651,90.0,0.6140357998665422,1.2899981811642647e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_28_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_28_Caucasian_male_neutral_frontal.jpg,0,21,21,23,,,,,,,137.70726129994728,137.70726129994728,138.70727839996107,138.70727839996107,1,[0.0003339999821037054],[0.992698400048539],139.40708189993165,90.92592592592592,0.6828307001851499,1.5100231394171715e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_30_Caucasian_male_neutral_frontal.jpg,0,22,22,24,,,,,,,141.29280639998615,141.29280639998615,,,1,[0.007572300033643842],[1.0078618000261486],142.859111599857,88.42592592592592,0.5312244000378996,1.659989356994629e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_33_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_33_Caucasian_male_neutral_frontal.jpg,0,23,23,27,,,,,,,144.69246509997174,144.69246509997174,145.69026719988324,145.69026719988324,1,[0.000376800075173378],[0.9938125999178737],146.24268149980344,90.0925925925926,0.5324355000630021,1.700012944638729e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_22_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_22_Caucasian_female_neutral_frontal.jpg,0,24,24,35,,,,,,,148.25696499994956,148.25696499994956,149.25916629983112,149.25916629983112,1,[0.0006004997994750738],[0.9919906000141054],149.7402260999661,92.31481481481481,0.46511860005557537,1.659989356994629e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_33_Caucasian_male_neutral_frontal.jpg,matched-Rafd090_33_Caucasian_male_neutral_frontal.jpg,0,25,25,42,,,,,,,151.52340059983544,151.52340059983544,152.52334009995684,152.52334009995684,1,[0.00040069990791380405],[0.9935099999420345],153.07354429992847,93.42592592592592,0.5359057001769543,1.4099990949034691e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,HSF,Stimuli For Psychopy/Human/matched-32-cpi-low-Rafd090_36_Caucasian_male_neutral_frontal.jpg,matched-32-cpi-low-Rafd090_36_Caucasian_male_neutral_frontal.jpg,0,26,26,28,,,,,,,154.80903419991955,154.80903419991955,155.80896229995415,155.80896229995415,1,[0.0003939999733120203],[0.9931377999018878],156.4286266998388,92.12962962962963,0.5972313000820577,1.4799879863858223e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
Human,BSF,Stimuli For Psychopy/Human/matched-Rafd090_32_Caucasian_female_neutral_frontal.jpg,matched-Rafd090_32_Caucasian_female_neutral_frontal.jpg,0,27,27,41,,,,,,,158.27582290000282,158.27582290000282,,,1,[0.009756300132721663],[1.0107142999768257],160.02554189995863,93.9814814814815,0.7149366000667214,1.600012183189392e-05,,,P12,001,2023-04-14_15h28.55.714,Human_uncanny,2022.2.5,60.016804693536,
