Type,Spatial_Frequency,filepath,file_name,robotic_trials.thisRepN,robotic_trials.thisTrialN,robotic_trials.thisN,robotic_trials.thisIndex,instruction.started,key_resp.started,key_resp.keys,key_resp.rt,etRecord.started,etRecord.stopped,Robotic__Stimuli.started,roi.started,roi.numLooks,roi.timesOn,roi.timesOff,Likebility_slider_3.response,Likebility_slider_3.rt,ISI_2.started,Robotic__Stimuli.stopped,roi.stopped,etRecord_2.started,etRecord_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c66.jpeg,matched-8-cpi-low-c66.jpeg,0,23,23,21,,,,,,,116.15033790003508,116.15033790003508,1,[0.00036230002297088504],[0.9931909000151791],29.074074074074076,1.1475028000422753,1.4299992471933365e-05,117.15272060001735,117.15272060001735,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c61.jpeg,matched-32-cpi-low-c61.jpeg,0,24,24,32,,,,,,,120.45265059999656,120.45265059999656,1,[0.013097699964419007],[1.0137208999949507],-48.88888888888889,0.6853662000503391,1.3399985618889332e-05,121.45049459999427,121.45049459999427,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c43.jpeg,matched-32-cpi-low-c43.jpeg,0,25,25,81,,,,,,,124.12240709998878,124.12240709998878,1,[0.000381499994546175],[1.0080903000198305],24.074074074074076,0.4825361000257544,1.3199984095990658e-05,125.13575770001626,125.13575770001626,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c33.jpeg,matched-c33.jpeg,0,26,26,53,,,,,,,127.40285080001922,127.40285080001922,1,[0.013052100024651736],[1.0124997000093572],37.40740740740739,0.5808309999993071,1.6700010746717453e-05,128.4025520000141,128.4025520000141,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c42.jpeg,matched-c42.jpeg,0,27,27,59,,,,,,,130.7189955000067,130.7189955000067,2,"[0.00038320000749081373, 0.6963589999941178]","[0.6296648999559693, 0.9963726999703795]",58.14814814814815,0.49924059998011217,1.279998105019331e-05,131.71708790003322,131.71708790003322,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c74.jpeg,matched-8-cpi-low-c74.jpeg,0,28,28,26,,,,,,,133.9856774000218,133.9856774000218,1,[0.0004191999905742705],[0.9966943000326864],23.703703703703695,0.3186062999884598,1.3400043826550245e-05,134.98575859999983,134.98575859999983,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c38.jpeg,matched-8-cpi-low-c38.jpeg,0,29,29,72,,,,,,,137.12213159998646,137.12213159998646,1,[0.015803799964487553],[1.0153392999782227],25.0,0.9334565000026487,1.3199984095990658e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c35.jpeg,matched-c35.jpeg,0,30,30,54,,,,,,,140.8335916000069,140.8335916000069,1,[0.010730499983765185],[1.0125334999756888],13.333333333333329,0.5660301999887452,1.2399978004395962e-05,141.8334302000003,141.8334302000003,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c10.jpeg,matched-32-cpi-low-c10.jpeg,0,31,31,75,,,,,,,144.11886719998438,144.11886719998438,1,[0.000408699968829751],[0.9937182999565266],-80.74074074074075,1.6508234000066295,1.209997572004795e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c27.jpeg,matched-8-cpi-low-c27.jpeg,0,32,32,67,,,,,,,148.81866620003711,148.81866620003711,1,[0.0004602000117301941],[0.9966047999914736],3.148148148148138,0.5495334999868646,1.4499993994832039e-05,149.82213580003008,149.82213580003008,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c41.jpeg,matched-32-cpi-low-c41.jpeg,0,33,33,88,,,,,,,152.1351866000332,152.1351866000332,2,"[0.013111699954606593, 0.6129860999644734]","[0.5629492999869399, 1.0136793999699876]",-43.70370370370371,0.63200440001674,1.4399993233382702e-05,153.1350980999996,153.1350980999996,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c11.jpeg,matched-8-cpi-low-c11.jpeg,0,34,34,61,,,,,,,155.60181520000333,155.60181520000333,1,[0.0003103999770246446],[0.9952250000205822],9.259259259259252,0.4000889000017196,1.2399978004395962e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c48.jpeg,matched-c48.jpeg,0,35,35,0,,,,,,,158.78312300000107,158.78312300000107,1,[0.01318780001020059],[1.011136599991005],-75.0,0.22127549996366724,1.3599987141788006e-05,159.78290440002456,159.78290440002456,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c10.jpeg,matched-8-cpi-low-c10.jpeg,0,36,36,60,,,,,,,161.88498410000466,161.88498410000466,1,[0.013336199976038188],[1.0129717999952845],-28.33333333333333,1.7664227999630384,1.209997572004795e-05,162.8849149000016,162.8849149000016,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c66.jpeg,matched-c66.jpeg,0,37,37,6,,,,,,,166.47133020003093,166.47133020003093,1,[0.0004607000155374408],[1.0087289999937639],55.74074074074073,0.40120319998823106,1.4399993233382702e-05,167.48273380001774,167.48273380001774,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c12.jpeg,matched-32-cpi-low-c12.jpeg,0,38,38,77,,,,,,,169.63480719999643,169.63480719999643,2,"[0.0005271999980323017, 0.8127842000103556]","[0.7799419999937527, 0.9964811999816447]",30.0,1.0304318999988027,1.3599987141788006e-05,170.63459760003025,170.63459760003025,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c63.jpeg,matched-c63.jpeg,0,39,39,3,,,,,,,173.4329596000025,173.4329596000025,2,"[0.00032240001019090414, 0.8283431000309065]","[0.6304095000377856, 0.9950340000214055]",-43.333333333333336,0.7516452000127174,1.2199976481497288e-05,174.43277870002203,174.43277870002203,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c74.jpeg,matched-32-cpi-low-c74.jpeg,0,40,40,41,,,,,,,176.9382521000225,176.9382521000225,1,[0.0004918000195175409],[1.0103250999818556],52.40740740740742,0.8164895999943838,1.360004534944892e-05,177.95119190000696,177.95119190000696,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c72.jpeg,matched-c72.jpeg,0,41,41,10,,,,,,,180.51577890000772,180.51577890000772,1,[0.011986900004558265],[1.013449500023853],75.92592592592592,1.1824596000369638,1.179997343569994e-05,181.5157365000341,181.5157365000341,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c33.jpeg,matched-8-cpi-low-c33.jpeg,0,42,42,68,,,,,,,184.50128030002816,184.50128030002816,2,"[0.0004951999871991575, 0.8296341999666765]","[0.7296634999802336, 0.9973766999901272]",24.62962962962962,2.9145130999968387,1.379998866468668e-05,185.49893220001832,185.49893220001832,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c14.jpeg,matched-8-cpi-low-c14.jpeg,0,43,43,63,,,,,,,190.5511132000247,190.5511132000247,1,[0.00047199998516589403],[0.9966787999728695],-68.88888888888889,0.3973940999712795,1.2699980288743973e-05,191.54876179998973,191.54876179998973,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c48.jpeg,matched-8-cpi-low-c48.jpeg,0,44,44,15,,,,,,,193.73794900003122,193.73794900003122,1,[0.0004153999616391957],[1.0099750999943353],-51.85185185185185,0.4163016999955289,1.2499978765845299e-05,194.75086510000983,194.75086510000983,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c11.jpeg,matched-32-cpi-low-c11.jpeg,0,45,45,76,,,,,,,196.96759060001932,196.96759060001932,1,[0.0004858000320382416],[0.979408000013791],-64.81481481481481,0.61701579997316,1.179997343569994e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c14.jpeg,matched-32-cpi-low-c14.jpeg,0,46,46,78,,,,,,,200.40091020002728,200.40091020002728,1,[0.013187500007916242],[1.0108567000133917],-54.629629629629626,0.6532057999866083,1.9499973859637976e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c61.jpeg,matched-8-cpi-low-c61.jpeg,0,47,47,17,,,,,,,204.22078640002292,204.22078640002292,1,[0.0003687000134959817],[1.0103261999902315],-46.851851851851855,0.3480499000288546,1.3199984095990658e-05,205.23203359998297,205.23203359998297,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c58.jpeg,matched-c58.jpeg,0,48,48,1,,,,,,,207.4006328000105,207.4006328000105,1,[0.00041290000081062317],[0.996662000019569],-55.74074074074075,0.6993089999887161,1.2000033166259527e-05,208.40046710002935,208.40046710002935,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c14.jpeg,matched-c14.jpeg,0,49,49,48,,,,,,,210.91717710002558,210.91717710002558,2,"[0.013473300030454993, 0.5965418000123464]","[0.5634260000078939, 1.0115091999759898]",-32.03703703703704,0.43406569998478517,1.3400043826550245e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,BSF,Stimuli For Psychopy\Robotic\matched-c67.jpeg,matched-c67.jpeg,0,50,50,7,,,,,,,214.14853730000323,214.14853730000323,1,[0.013525099959224463],[1.0134351999731734],3.8888888888889,1.2493341999943368,1.2300035450607538e-05,215.1486053999979,215.1486053999979,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c10.jpeg,matched-c10.jpeg,0,51,51,45,,,,,,,218.26706889999332,218.26706889999332,1,[0.013046699983533472],[1.011106899997685],3.333333333333343,0.814722100039944,1.3400043826550245e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c33.jpeg,matched-32-cpi-low-c33.jpeg,0,52,52,83,,,,,,,221.8669073000201,221.8669073000201,2,"[0.0137331000296399, 0.38233819999732077]","[0.3491201000288129, 0.7489111000322737]",44.44444444444443,0.23566390003543347,1.4399993233382702e-05,222.8669571999926,222.8669571999926,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c36.jpeg,matched-c36.jpeg,0,53,53,55,,,,,,,224.831736800028,224.831736800028,1,[0.00034420000156387687],[0.9964191999752074],25.185185185185176,0.16647110000485554,1.309998333454132e-05,225.83143920003204,225.83143920003204,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Humanoid,LSF,Stimuli For Psychopy\Robotic\matched-8-cpi-low-c77.jpeg,matched-8-cpi-low-c77.jpeg,0,54,54,28,,,,,,,227.73339429998305,227.73339429998305,1,[0.0004721999866887927],[0.996543199988082],33.14814814814815,0.714471000013873,1.2200034689158201e-05,228.73355290002655,228.73355290002655,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,HSF,Stimuli For Psychopy\Robotic\matched-32-cpi-low-c17.jpeg,matched-32-cpi-low-c17.jpeg,0,55,55,80,,,,,,,231.20309150003595,231.20309150003595,1,[0.0003524000057950616],[0.9933301000273786],75.55555555555554,1.431046400044579,1.3599987141788006e-05,,,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
Mechanical,BSF,Stimuli For Psychopy\Robotic\matched-c43.jpeg,Matched-c43.jpeg,0,56,56,51,,,,,,,235.40024250000715,235.40024250000715,2,"[0.01012509997235611, 0.9456132999621332]","[0.7789786999928765, 1.0124060999951325]",87.77777777777777,0.3480240000062622,1.2899981811642647e-05,236.3998896999983,236.3998896999983,,,VAG,001,2023-05-06_18h07.25.236,trial uncanny,2022.2.5,60.034784153221274,
